,filename,width,height,class,xmin,ymin,xmax,ymax
12925,Shu-M-A-4-N-2-26_frame136.jpg,1280,1024,1,277,359,297,391
12926,Shu-M-A-4-N-2-26_frame165.jpg,1280,1024,1,645,175,674,196
12927,Shu-M-A-4-N-2-26_frame268.jpg,1280,1024,1,459,189,486,219
12928,Shu-M-A-4-N-2-26_frame225.jpg,1280,1024,1,352,742,388,773
12929,Shu-M-A-4-N-2-26_frame144.jpg,1280,1024,1,363,260,381,291
12930,Shu-M-A-4-N-2-26_frame80.jpg,1280,1024,1,579,936,594,963
12931,Shu-M-A-4-N-2-26_frame231.jpg,1280,1024,1,787,934,803,952
12932,Shu-M-A-4-N-2-26_frame140.jpg,1280,1024,1,315,308,335,338
12933,Shu-M-A-4-N-2-26_frame202.jpg,1280,1024,1,695,231,721,249
12934,Shu-M-A-4-N-2-26_frame18.jpg,1280,1024,1,659,934,672,961
12935,Shu-M-A-4-N-2-26_frame221.jpg,1280,1024,1,324,505,347,538
12936,Shu-M-A-4-N-2-26_frame171.jpg,1280,1024,1,705,195,732,216
12937,Shu-M-A-4-N-2-26_frame142.jpg,1280,1024,1,339,281,357,312
12938,Shu-M-A-4-N-2-26_frame266.jpg,1280,1024,1,492,166,518,196
12939,Shu-M-A-4-N-2-26_frame132.jpg,1280,1024,1,246,418,270,449
12940,Shu-M-A-4-N-2-26_frame204.jpg,1280,1024,1,670,233,698,251
12941,Shu-M-A-4-N-2-26_frame58.jpg,1280,1024,1,653,941,668,967
12942,Shu-M-A-4-N-2-26_frame190.jpg,1280,1024,1,765,240,792,259
12944,Shu-M-A-4-N-2-26_frame173.jpg,1280,1024,1,720,204,747,224
12945,Shu-M-A-4-N-2-26_frame103.jpg,1280,1024,1,340,834,373,861
12946,Shu-M-A-4-N-2-26_frame188.jpg,1280,1024,1,766,240,793,260
12947,Shu-M-A-4-N-2-26_frame113.jpg,1280,1024,1,249,715,278,741
12948,Shu-M-A-4-N-2-26_frame169.jpg,1280,1024,1,687,188,714,207
12949,Shu-M-A-4-N-2-26_frame200.jpg,1280,1024,1,713,232,740,249
12950,Shu-M-A-4-N-2-41_frame251.jpg,1280,1024,1,1044,473,1061,499
12951,Shu-M-A-4-N-2-41_frame216.jpg,1280,1024,1,684,352,706,368
12952,Shu-M-A-4-N-2-41_frame124.jpg,1280,1024,1,433,726,461,746
12953,Shu-M-A-4-N-2-41_frame126.jpg,1280,1024,1,423,704,451,722
12954,Shu-M-A-4-N-2-41_frame191.jpg,1280,1024,1,751,320,773,336
12955,Shu-M-A-4-N-2-41_frame79.jpg,1280,1024,1,724,923,742,961
12956,Shu-M-A-4-N-2-41_frame120.jpg,1280,1024,1,455,771,482,794
12957,Shu-M-A-4-N-2-41_frame102.jpg,1280,1024,1,616,904,632,939
12958,Shu-M-A-4-N-2-41_frame118.jpg,1280,1024,1,470,793,495,816
12959,Shu-M-A-4-N-2-41_frame128.jpg,1280,1024,1,421,681,449,697
12961,Shu-M-A-4-N-2-41_frame168.jpg,1280,1024,1,598,323,612,343
12962,Shu-M-A-4-N-2-41_frame164.jpg,1280,1024,1,566,341,578,363
12963,Shu-M-A-4-N-2-41_frame180.jpg,1280,1024,1,694,305,714,322
12964,Shu-M-A-4-N-2-41_frame210.jpg,1280,1024,1,729,338,752,354
12965,Shu-M-A-4-N-2-41_frame18.jpg,1280,1024,1,732,920,746,959
12966,Shu-M-A-4-N-2-41_frame228.jpg,1280,1024,1,527,471,541,493
12967,Shu-M-A-4-N-2-41_frame185.jpg,1280,1024,1,727,311,749,326
12968,Shu-M-A-4-N-2-41_frame237.jpg,1280,1024,1,599,862,626,895
12969,Shu-M-A-4-N-2-41_frame278.jpg,1280,1024,1,573,321,589,343
12970,Shu-M-A-4-N-2-41_frame182.jpg,1280,1024,1,706,307,728,325
12971,Shu-M-A-4-N-2-41_frame284.jpg,1280,1024,1,529,369,546,396
12972,Shu-M-A-4-N-2-41_frame212.jpg,1280,1024,1,716,342,739,356
12973,Shu-M-A-4-N-2-41_frame139.jpg,1280,1024,1,420,548,443,570
12974,Shu-M-A-4-N-2-41_frame129.jpg,1280,1024,1,418,668,445,685
12975,Shu-M-A-4-N-2-41_frame293.jpg,1280,1024,1,531,460,551,489
12976,Shu-M-A-4-N-2-41_frame189.jpg,1280,1024,1,745,317,766,333
12977,Shu-M-A-4-N-2-41_frame226.jpg,1280,1024,1,559,430,572,454
12978,Shu-M-A-4-N-2-41_frame264.jpg,1280,1024,1,768,294,790,308
12980,Shu-M-A-4-N-2-41_frame114.jpg,1280,1024,1,503,829,526,858
12982,Shu-M-A-4-N-2-41_frame149.jpg,1280,1024,1,460,449,476,470
12983,Shu-M-A-4-N-2-41_frame137.jpg,1280,1024,1,416,570,441,588
12984,Shu-M-A-4-N-2-41_frame241.jpg,1280,1024,1,900,941,918,953
12985,Shu-M-A-4-N-2-41_frame193.jpg,1280,1024,1,755,323,778,338
12986,Shu-M-A-4-N-2-41_frame89.jpg,1280,1024,1,700,925,717,964
12987,Shu-M-A-4-N-2-41_frame291.jpg,1280,1024,1,523,439,543,469
12988,Shu-M-A-4-N-2-41_frame156.jpg,1280,1024,1,504,389,516,411
12989,Shu-M-A-4-N-2-41_frame286.jpg,1280,1024,1,523,388,540,416
12990,Shu-M-A-4-N-2-41_frame95.jpg,1280,1024,1,669,915,684,958
12991,Shu-M-A-4-N-2-41_frame155.jpg,1280,1024,1,496,399,511,421
12992,Shu-M-A-4-N-2-41_frame160.jpg,1280,1024,1,534,365,545,390
12993,Shu-M-A-4-N-2-41_frame153.jpg,1280,1024,1,483,415,497,439
12994,Shu-M-A-4-N-2-41_frame183.jpg,1280,1024,1,714,308,736,324
12995,Shu-M-A-4-N-2-41_frame245.jpg,1280,1024,1,1060,754,1109,782
12996,Shu-M-A-4-N-2-41_frame108.jpg,1280,1024,1,556,873,579,911
12997,Shu-M-A-4-N-2-41_frame209.jpg,1280,1024,1,736,338,758,352
12998,Shu-M-A-4-N-2-41_frame290.jpg,1280,1024,1,522,428,541,459
12999,Shu-M-A-4-N-2-41_frame93.jpg,1280,1024,1,681,920,698,960
13000,Shu-M-A-4-N-2-41_frame224.jpg,1280,1024,1,589,405,603,427
13001,Shu-M-A-4-N-2-41_frame116.jpg,1280,1024,1,484,813,511,840
13002,Shu-M-A-4-N-2-41_frame247.jpg,1280,1024,1,1084,642,1121,676
13003,Shu-M-A-4-N-2-41_frame158.jpg,1280,1024,1,518,377,530,402
13004,Shu-M-A-4-N-2-41_frame207.jpg,1280,1024,1,745,336,767,352
13005,Shu-M-A-4-N-2-41_frame197.jpg,1280,1024,1,762,328,784,344
13006,Shu-M-A-4-N-2-41_frame270.jpg,1280,1024,1,672,290,694,307
13007,Shu-M-A-4-N-2-41_frame222.jpg,1280,1024,1,616,384,633,404
13009,Shu-M-A-4-N-2-41_frame166.jpg,1280,1024,1,582,330,596,353
13011,Shu-M-A-4-N-2-41_frame101.jpg,1280,1024,1,626,908,639,944
13012,Shu-M-A-4-N-2-41_frame276.jpg,1280,1024,1,594,310,615,330
13013,Shu-M-A-4-N-2-41_frame174.jpg,1280,1024,1,649,308,666,326
13014,Shu-M-A-4-N-2-41_frame110.jpg,1280,1024,1,538,861,560,893
13016,Shu-M-A-4-N-2-41_frame170.jpg,1280,1024,1,615,315,631,337
13017,Shu-M-A-4-N-2-41_frame234.jpg,1280,1024,1,488,693,513,718
13018,Shu-M-A-4-N-2-41_frame249.jpg,1280,1024,1,1079,548,1102,578
13019,Shu-M-A-4-N-2-41_frame274.jpg,1280,1024,1,619,301,641,321
13021,Shu-M-A-4-N-2-41_frame172.jpg,1280,1024,1,631,311,649,331
13022,Shu-M-A-4-N-2-41_frame99.jpg,1280,1024,1,640,916,656,955
13023,Shu-M-A-4-N-2-41_frame162.jpg,1280,1024,1,550,352,562,374
13025,Shu-M-A-4-N-2-41_frame53.jpg,1280,1024,1,733,920,747,958
13026,Shu-M-A-4-N-2-41_frame220.jpg,1280,1024,1,642,370,661,389
13027,Shu-M-A-4-N-2-41_frame135.jpg,1280,1024,1,416,595,440,612
13028,Shu-M-A-4-N-2-41_frame205.jpg,1280,1024,1,752,334,773,349
13029,Shu-M-A-4-N-2-41_frame133.jpg,1280,1024,1,412,619,438,636
13030,Shu-M-A-4-N-2-41_frame218.jpg,1280,1024,1,665,359,685,377
13031,Shu-M-A-4-N-2-41_frame145.jpg,1280,1024,1,439,485,458,508
13032,Shu-M-A-4-N-2-41_frame199.jpg,1280,1024,1,763,330,785,346
13033,Shu-M-A-4-N-2-41_frame232.jpg,1280,1024,1,480,598,502,622
13035,Shu-M-A-4-N-2-42_frame43.jpg,1280,1024,1,704,932,719,968
13036,Shu-M-A-4-N-2-42_frame194.jpg,1280,1024,1,484,596,503,620
13037,Shu-M-A-4-N-2-42_frame169.jpg,1280,1024,1,735,328,758,344
13038,Shu-M-A-4-N-2-42_frame97.jpg,1280,1024,1,416,558,442,580
13039,Shu-M-A-4-N-2-42_frame187.jpg,1280,1024,1,570,417,586,441
13040,Shu-M-A-4-N-2-42_frame76.jpg,1280,1024,1,469,793,492,818
13042,Shu-M-A-4-N-2-42_frame74.jpg,1280,1024,1,480,813,505,840
13043,Shu-M-A-4-N-2-42_frame84.jpg,1280,1024,1,425,707,450,726
13044,Shu-M-A-4-N-2-42_frame68.jpg,1280,1024,1,534,862,554,890
13045,Shu-M-A-4-N-2-42_frame123.jpg,1280,1024,1,562,343,575,369
13046,Shu-M-A-4-N-2-42_frame119.jpg,1280,1024,1,532,366,545,392
13048,Shu-M-A-4-N-2-42_frame138.jpg,1280,1024,1,678,301,700,322
13049,Shu-M-A-4-N-2-42_frame247.jpg,1280,1024,1,528,407,547,440
13050,Shu-M-A-4-N-2-42_frame175.jpg,1280,1024,1,698,339,723,356
13051,Shu-M-A-4-N-2-42_frame144.jpg,1280,1024,1,718,305,738,323
13052,Shu-M-A-4-N-2-42_frame237.jpg,1280,1024,1,583,303,601,325
13054,Shu-M-A-4-N-2-42_frame140.jpg,1280,1024,1,692,301,713,320
13055,Shu-M-A-4-N-2-42_frame95.jpg,1280,1024,1,415,581,436,598
13056,Shu-M-A-4-N-2-42_frame86.jpg,1280,1024,1,418,685,449,702
13057,Shu-M-A-4-N-2-42_frame241.jpg,1280,1024,1,545,342,561,364
13058,Shu-M-A-4-N-2-42_frame198.jpg,1280,1024,1,538,803,565,829
13059,Shu-M-A-4-N-2-42_frame148.jpg,1280,1024,1,736,309,760,327
13060,Shu-M-A-4-N-2-42_frame70.jpg,1280,1024,1,515,846,536,874
13061,Shu-M-A-4-N-2-42_frame239.jpg,1280,1024,1,561,319,580,343
13062,Shu-M-A-4-N-2-42_frame105.jpg,1280,1024,1,445,477,463,497
13064,Shu-M-A-4-N-2-42_frame94.jpg,1280,1024,1,413,593,437,609
13065,Shu-M-A-4-N-2-42_frame204.jpg,1280,1024,1,934,900,981,946
13066,Shu-M-A-4-N-2-42_frame152.jpg,1280,1024,1,749,314,770,331
13067,Shu-M-A-4-N-2-42_frame45.jpg,1280,1024,1,695,927,710,970
13068,Shu-M-A-4-N-2-42_frame57.jpg,1280,1024,1,629,914,645,950
13069,Shu-M-A-4-N-2-42_frame200.jpg,1280,1024,1,662,906,686,940
13070,Shu-M-A-4-N-2-42_frame111.jpg,1280,1024,1,477,422,492,448
13071,Shu-M-A-4-N-2-42_frame249.jpg,1280,1024,1,533,435,553,463
13072,Shu-M-A-4-N-2-42_frame109.jpg,1280,1024,1,465,439,480,463
13073,Shu-M-A-4-N-2-42_frame115.jpg,1280,1024,1,501,393,515,416
13074,Shu-M-A-4-N-2-42_frame107.jpg,1280,1024,1,454,459,471,479
13075,Shu-M-A-4-N-2-42_frame142.jpg,1280,1024,1,705,302,727,321
13077,Shu-M-A-4-N-2-42_frame250.jpg,1280,1024,1,540,447,559,475
13078,Shu-M-A-4-N-2-42_frame167.jpg,1280,1024,1,743,327,765,342
13079,Shu-M-A-4-N-2-42_frame252.jpg,1280,1024,1,548,475,571,498
13080,Shu-M-A-4-N-2-42_frame41.jpg,1280,1024,1,712,927,724,965
13082,Shu-M-A-4-N-2-42_frame72.jpg,1280,1024,1,499,830,522,856
13083,Shu-M-A-4-N-2-42_frame210.jpg,1280,1024,1,1093,604,1123,638
13084,Shu-M-A-4-N-2-42_frame113.jpg,1280,1024,1,489,407,503,433
13085,Shu-M-A-4-N-2-42_frame165.jpg,1280,1024,1,749,325,771,341
13086,Shu-M-A-4-N-2-42_frame156.jpg,1280,1024,1,756,320,779,336
13087,Shu-M-A-4-N-2-42_frame227.jpg,1280,1024,1,743,279,762,293
13088,Shu-M-A-4-N-2-42_frame181.jpg,1280,1024,1,645,362,665,382
13090,Shu-M-A-4-N-2-42_frame121.jpg,1280,1024,1,546,353,559,380
13091,Shu-M-A-4-N-2-42_frame154.jpg,1280,1024,1,754,317,775,333
13095,Shu-M-A-4-N-2-42_frame66.jpg,1280,1024,1,551,874,571,903
13096,Shu-M-A-4-N-2-42_frame208.jpg,1280,1024,1,1090,714,1128,741
13097,Shu-M-A-4-N-2-42_frame126.jpg,1280,1024,1,584,328,599,353
13098,Shu-M-A-4-N-2-42_frame190.jpg,1280,1024,1,526,472,539,496
13099,Shu-M-A-4-N-2-42_frame51.jpg,1280,1024,1,670,926,683,959
13100,Shu-M-A-4-N-2-42_frame231.jpg,1280,1024,1,671,277,695,293
13101,Shu-M-A-4-N-2-42_frame159.jpg,1280,1024,1,758,321,779,337
13102,Shu-M-A-4-N-2-42_frame128.jpg,1280,1024,1,600,321,616,345
13103,Shu-M-A-4-N-2-42_frame47.jpg,1280,1024,1,692,936,703,960
13105,Shu-M-A-4-N-2-42_frame192.jpg,1280,1024,1,497,524,513,546
13106,Shu-M-A-4-N-2-42_frame55.jpg,1280,1024,1,643,918,660,952
13107,Shu-M-A-4-N-2-42_frame179.jpg,1280,1024,1,665,354,685,372
13108,Shu-M-A-4-N-2-42_frame92.jpg,1280,1024,1,412,615,439,633
13109,Shu-M-A-4-N-2-42_frame163.jpg,1280,1024,1,754,325,776,341
13110,Shu-M-A-4-N-2-42_frame90.jpg,1280,1024,1,413,638,444,656
13111,Shu-M-A-4-N-2-42_frame177.jpg,1280,1024,1,684,345,705,362
13112,Shu-M-A-4-N-2-42_frame99.jpg,1280,1024,1,423,536,443,559
13113,Shu-M-A-4-N-2-42_frame157.jpg,1280,1024,1,758,320,779,335
13114,Shu-M-A-4-N-2-42_frame188.jpg,1280,1024,1,557,434,570,458
13115,Shu-M-A-4-N-2-43_frame206.jpg,1280,1024,1,509,511,523,533
13116,Shu-M-A-4-N-2-43_frame112.jpg,1280,1024,1,423,547,445,566
13117,Shu-M-A-4-N-2-43_frame54.jpg,1280,1024,1,720,938,731,967
13118,Shu-M-A-4-N-2-43_frame95.jpg,1280,1024,1,438,740,463,759
13119,Shu-M-A-4-N-2-43_frame97.jpg,1280,1024,1,430,718,456,736
13121,Shu-M-A-4-N-2-43_frame91.jpg,1280,1024,1,461,784,485,807
13122,Shu-M-A-4-N-2-43_frame74.jpg,1280,1024,1,605,905,621,935
13123,Shu-M-A-4-N-2-43_frame89.jpg,1280,1024,1,474,801,500,825
13124,Shu-M-A-4-N-2-43_frame99.jpg,1280,1024,1,425,696,453,711
13125,Shu-M-A-4-N-2-43_frame83.jpg,1280,1024,1,524,854,544,883
13126,Shu-M-A-4-N-2-43_frame139.jpg,1280,1024,1,577,334,590,357
13128,Shu-M-A-4-N-2-43_frame256.jpg,1280,1024,1,539,354,556,378
13129,Shu-M-A-4-N-2-43_frame150.jpg,1280,1024,1,665,301,683,321
13130,Shu-M-A-4-N-2-43_frame185.jpg,1280,1024,1,744,329,765,343
13131,Shu-M-A-4-N-2-43_frame195.jpg,1280,1024,1,663,358,681,375
13132,Shu-M-A-4-N-2-43_frame264.jpg,1280,1024,1,528,445,547,472
13133,Shu-M-A-4-N-2-43_frame197.jpg,1280,1024,1,638,372,655,388
13134,Shu-M-A-4-N-2-43_frame156.jpg,1280,1024,1,708,300,730,317
13135,Shu-M-A-4-N-2-43_frame181.jpg,1280,1024,1,759,325,783,340
13137,Shu-M-A-4-N-2-43_frame152.jpg,1280,1024,1,680,300,700,319
13138,Shu-M-A-4-N-2-43_frame110.jpg,1280,1024,1,419,567,444,586
13139,Shu-M-A-4-N-2-43_frame100.jpg,1280,1024,1,421,684,448,700
13141,Shu-M-A-4-N-2-43_frame204.jpg,1280,1024,1,538,462,551,482
13142,Shu-M-A-4-N-2-43_frame160.jpg,1280,1024,1,733,304,754,320
13143,Shu-M-A-4-N-2-43_frame214.jpg,1280,1024,1,646,901,669,929
13144,Shu-M-A-4-N-2-43_frame85.jpg,1280,1024,1,509,839,529,864
13145,Shu-M-A-4-N-2-43_frame239.jpg,1280,1024,1,799,283,819,294
13146,Shu-M-A-4-N-2-43_frame122.jpg,1280,1024,1,462,452,478,470
13147,Shu-M-A-4-N-2-43_frame60.jpg,1280,1024,1,699,929,709,961
13148,Shu-M-A-4-N-2-43_frame120.jpg,1280,1024,1,453,469,469,488
13149,Shu-M-A-4-N-2-43_frame108.jpg,1280,1024,1,417,591,440,608
13150,Shu-M-A-4-N-2-43_frame216.jpg,1280,1024,1,803,940,823,978
13151,Shu-M-A-4-N-2-43_frame164.jpg,1280,1024,1,753,309,775,324
13152,Shu-M-A-4-N-2-43_frame70.jpg,1280,1024,1,640,918,651,947
13153,Shu-M-A-4-N-2-43_frame127.jpg,1280,1024,1,491,410,504,430
13154,Shu-M-A-4-N-2-43_frame225.jpg,1280,1024,1,1103,580,1136,610
13156,Shu-M-A-4-N-2-43_frame131.jpg,1280,1024,1,516,380,530,404
13158,Shu-M-A-4-N-2-43_frame154.jpg,1280,1024,1,695,299,715,318
13159,Shu-M-A-4-N-2-43_frame220.jpg,1280,1024,1,1028,848,1081,877
13160,Shu-M-A-4-N-2-43_frame79.jpg,1280,1024,1,559,879,579,910
13161,Shu-M-A-4-N-2-43_frame258.jpg,1280,1024,1,529,378,546,401
13163,Shu-M-A-4-N-2-43_frame262.jpg,1280,1024,1,524,422,542,449
13164,Shu-M-A-4-N-2-43_frame58.jpg,1280,1024,1,707,940,719,966
13165,Shu-M-A-4-N-2-43_frame193.jpg,1280,1024,1,684,348,703,364
13166,Shu-M-A-4-N-2-43_frame87.jpg,1280,1024,1,491,820,513,846
13167,Shu-M-A-4-N-2-43_frame222.jpg,1280,1024,1,1088,742,1140,767
13168,Shu-M-A-4-N-2-43_frame129.jpg,1280,1024,1,503,396,516,417
13169,Shu-M-A-4-N-2-43_frame175.jpg,1280,1024,1,772,324,797,338
13170,Shu-M-A-4-N-2-43_frame168.jpg,1280,1024,1,764,315,789,330
13171,Shu-M-A-4-N-2-43_frame241.jpg,1280,1024,1,756,276,775,286
13172,Shu-M-A-4-N-2-43_frame191.jpg,1280,1024,1,703,341,721,356
13173,Shu-M-A-4-N-2-43_frame243.jpg,1280,1024,1,715,274,735,287
13174,Shu-M-A-4-N-2-43_frame137.jpg,1280,1024,1,562,345,574,368
13175,Shu-M-A-4-N-2-43_frame166.jpg,1280,1024,1,760,313,782,327
13176,Shu-M-A-4-N-2-43_frame66.jpg,1280,1024,1,665,929,677,962
13177,Shu-M-A-4-N-2-43_frame247.jpg,1280,1024,1,645,283,663,299
13178,Shu-M-A-4-N-2-43_frame145.jpg,1280,1024,1,626,312,641,331
13179,Shu-M-A-4-N-2-43_frame81.jpg,1280,1024,1,542,867,559,896
13181,Shu-M-A-4-N-2-43_frame141.jpg,1280,1024,1,591,326,606,348
13182,Shu-M-A-4-N-2-43_frame200.jpg,1280,1024,1,599,399,613,417
13183,Shu-M-A-4-N-2-43_frame68.jpg,1280,1024,1,652,925,666,955
13184,Shu-M-A-4-N-2-43_frame245.jpg,1280,1024,1,678,276,696,291
13185,Shu-M-A-4-N-2-43_frame172.jpg,1280,1024,1,771,319,797,334
13186,Shu-M-A-4-N-2-43_frame143.jpg,1280,1024,1,609,318,623,338
13187,Shu-M-A-4-N-2-43_frame64.jpg,1280,1024,1,678,934,690,960
13188,Shu-M-A-4-N-2-43_frame133.jpg,1280,1024,1,531,368,544,391
13189,Shu-M-A-4-N-2-43_frame202.jpg,1280,1024,1,569,425,582,445
13190,Shu-M-A-4-N-2-43_frame72.jpg,1280,1024,1,626,913,635,942
13191,Shu-M-A-4-N-2-43_frame189.jpg,1280,1024,1,718,336,739,350
13192,Shu-M-A-4-N-2-43_frame106.jpg,1280,1024,1,416,614,440,629
13193,Shu-M-A-4-N-2-43_frame174.jpg,1280,1024,1,772,322,798,338
13194,Shu-M-A-4-N-2-43_frame104.jpg,1280,1024,1,417,637,443,650
13195,Shu-M-A-4-N-2-43_frame187.jpg,1280,1024,1,732,332,753,346
13196,Shu-M-A-4-N-2-43_frame116.jpg,1280,1024,1,436,507,454,524
13197,Shu-M-A-4-N-2-43_frame170.jpg,1280,1024,1,769,319,794,332
13198,Shu-M-A-4-N-2-43_frame199.jpg,1280,1024,1,612,388,628,407
13199,Shu-M-A-4-N-3-27_frame185.jpg,1280,1024,1,695,226,720,244
13200,Shu-M-A-4-N-3-27_frame44.jpg,1280,1024,1,645,937,658,961
13201,Shu-M-A-4-N-3-27_frame125.jpg,1280,1024,1,366,247,383,275
13202,Shu-M-A-4-N-3-27_frame48.jpg,1280,1024,1,634,940,649,966
13203,Shu-M-A-4-N-3-27_frame162.jpg,1280,1024,1,772,224,796,243
13205,Shu-M-A-4-N-3-27_frame237.jpg,1280,1024,1,698,132,728,148
13206,Shu-M-A-4-N-3-27_frame189.jpg,1280,1024,1,633,232,660,253
13207,Shu-M-A-4-N-3-27_frame193.jpg,1280,1024,1,554,258,579,281
13208,Shu-M-A-4-N-3-27_frame69.jpg,1280,1024,1,496,927,510,952
13209,Shu-M-A-4-N-3-27_frame52.jpg,1280,1024,1,619,944,635,965
13210,Shu-M-A-4-N-3-27_frame67.jpg,1280,1024,1,517,930,535,953
13211,Shu-M-A-4-N-3-27_frame77.jpg,1280,1024,1,403,890,423,916
13212,Shu-M-A-4-N-3-27_frame62.jpg,1280,1024,1,562,933,578,960
13213,Shu-M-A-4-N-3-27_frame118.jpg,1280,1024,1,287,329,306,359
13214,Shu-M-A-4-N-3-27_frame114.jpg,1280,1024,1,250,384,273,413
13216,Shu-M-A-4-N-3-27_frame129.jpg,1280,1024,1,418,211,436,237
13217,Shu-M-A-4-N-3-27_frame174.jpg,1280,1024,1,774,235,798,252
13218,Shu-M-A-4-N-3-27_frame135.jpg,1280,1024,1,501,177,524,201
13219,Shu-M-A-4-N-3-27_frame206.jpg,1280,1024,1,340,713,374,744
13220,Shu-M-A-4-N-3-27_frame216.jpg,1280,1024,1,992,798,1032,823
13222,Shu-M-A-4-N-3-27_frame131.jpg,1280,1024,1,446,197,464,224
13224,Shu-M-A-4-N-3-27_frame175.jpg,1280,1024,1,771,234,796,252
13225,Shu-M-A-4-N-3-27_frame89.jpg,1280,1024,1,269,773,296,795
13226,Shu-M-A-4-N-3-27_frame79.jpg,1280,1024,1,379,875,401,902
13227,Shu-M-A-4-N-3-27_frame210.jpg,1280,1024,1,589,926,620,955
13228,Shu-M-A-4-N-3-27_frame139.jpg,1280,1024,1,556,161,582,187
13229,Shu-M-A-4-N-3-27_frame64.jpg,1280,1024,1,543,938,562,965
13231,Shu-M-A-4-N-3-27_frame256.jpg,1280,1024,1,390,321,413,361
13232,Shu-M-A-4-N-3-27_frame96.jpg,1280,1024,1,223,671,258,694
13233,Shu-M-A-4-N-3-27_frame87.jpg,1280,1024,1,288,796,315,821
13234,Shu-M-A-4-N-3-27_frame50.jpg,1280,1024,1,627,942,641,966
13235,Shu-M-A-4-N-3-27_frame143.jpg,1280,1024,1,611,161,638,183
13236,Shu-M-A-4-N-3-27_frame18.jpg,1280,1024,1,658,941,673,964
13237,Shu-M-A-4-N-3-27_frame42.jpg,1280,1024,1,647,943,661,965
13238,Shu-M-A-4-N-3-27_frame106.jpg,1280,1024,1,210,510,236,536
13241,Shu-M-A-4-N-3-27_frame104.jpg,1280,1024,1,205,542,233,568
13242,Shu-M-A-4-N-3-27_frame110.jpg,1280,1024,1,224,444,249,473
13243,Shu-M-A-4-N-3-27_frame100.jpg,1280,1024,1,206,606,235,631
13245,Shu-M-A-4-N-3-27_frame212.jpg,1280,1024,1,759,943,779,967
13246,Shu-M-A-4-N-3-27_frame58.jpg,1280,1024,1,590,938,606,968
13247,Shu-M-A-4-N-3-27_frame220.jpg,1280,1024,1,1086,581,1103,607
13248,Shu-M-A-4-N-3-27_frame156.jpg,1280,1024,1,741,201,769,222
13249,Shu-M-A-4-N-3-27_frame255.jpg,1280,1024,1,389,302,411,341
13250,Shu-M-A-4-N-3-27_frame235.jpg,1280,1024,1,755,149,782,164
13251,Shu-M-A-4-N-3-27_frame172.jpg,1280,1024,1,778,236,802,253
13252,Shu-M-A-4-N-3-27_frame66.jpg,1280,1024,1,526,928,547,956
13253,Shu-M-A-4-N-3-27_frame214.jpg,1280,1024,1,890,893,925,912
13254,Shu-M-A-4-N-3-27_frame108.jpg,1280,1024,1,217,478,243,504
13255,Shu-M-A-4-N-3-27_frame154.jpg,1280,1024,1,727,195,753,212
13256,Shu-M-A-4-N-3-27_frame147.jpg,1280,1024,1,660,168,688,188
13257,Shu-M-A-4-N-3-27_frame195.jpg,1280,1024,1,506,277,529,302
13258,Shu-M-A-4-N-3-27_frame170.jpg,1280,1024,1,780,236,805,255
13259,Shu-M-A-4-N-3-27_frame197.jpg,1280,1024,1,455,316,475,339
13260,Shu-M-A-4-N-3-27_frame116.jpg,1280,1024,1,268,357,289,387
13261,Shu-M-A-4-N-3-27_frame145.jpg,1280,1024,1,637,163,665,185
13262,Shu-M-A-4-N-3-27_frame243.jpg,1280,1024,1,539,129,569,153
13263,Shu-M-A-4-N-3-27_frame201.jpg,1280,1024,1,351,433,370,466
13264,Shu-M-A-4-N-3-27_frame123.jpg,1280,1024,1,341,269,358,297
13265,Shu-M-A-4-N-3-27_frame60.jpg,1280,1024,1,575,941,593,967
13266,Shu-M-A-4-N-3-27_frame253.jpg,1280,1024,1,391,266,416,302
13267,Shu-M-A-4-N-3-27_frame120.jpg,1280,1024,1,308,305,324,332
13268,Shu-M-A-4-N-3-27_frame179.jpg,1280,1024,1,750,230,776,245
13269,Shu-M-A-4-N-3-27_frame245.jpg,1280,1024,1,496,144,523,171
13271,Shu-M-A-4-N-3-27_frame150.jpg,1280,1024,1,693,178,719,196
13272,Shu-M-A-4-N-3-27_frame121.jpg,1280,1024,1,318,292,335,321
13273,Shu-M-A-4-N-3-27_frame241.jpg,1280,1024,1,591,122,617,144
13274,Shu-M-A-4-N-3-27_frame112.jpg,1280,1024,1,237,415,259,442
13275,Shu-M-A-4-N-3-27_frame181.jpg,1280,1024,1,735,228,761,244
13276,Shu-M-A-4-N-3-27_frame249.jpg,1280,1024,1,427,195,454,228
13277,Shu-M-A-4-N-3-27_frame168.jpg,1280,1024,1,783,236,806,252
13279,Shu-M-A-4-N-3-27_frame152.jpg,1280,1024,1,712,186,739,204
13280,Shu-M-A-4-N-3-27_frame83.jpg,1280,1024,1,332,841,356,865
13281,Shu-M-A-4-N-3-27_frame166.jpg,1280,1024,1,780,232,803,251
13282,Shu-M-A-4-N-3-27_frame93.jpg,1280,1024,1,236,717,267,740
13283,Shu-M-A-4-N-3-27_frame148.jpg,1280,1024,1,672,170,699,192
13284,Shu-M-A-4-N-3-27_frame177.jpg,1280,1024,1,764,233,790,249
13285,Shu-M-A-4-N-3-28_frame222.jpg,1280,1024,1,680,234,705,250
13286,Shu-M-A-4-N-3-28_frame79.jpg,1280,1024,1,643,937,658,961
13287,Shu-M-A-4-N-3-28_frame160.jpg,1280,1024,1,381,242,395,269
